m_urn,beauty,beauty_female,beauty_male,blur,blur_gaussian,blur_motion,face_quality,smile,glass,head_pitch,head_roll,head_yaw,mouth_close,mouth_open,mouth_mask,mouth_other,skin_acne,skin_dark_circle,skin_health,skin_stain
urn:li:member:142083037,49.973,53.553,49.973,0.728,0.728,0.728,85.671,99.449,None,4.670332,-10.094696,7.766229,0.0,100.0,0.0,0.0,7.981,1.265,6.957,8.487
urn:li:member:202759605,63.428,63.428,61.087,0.329,0.329,0.329,75.107,57.2,Normal,7.574539,26.622786,-10.7755,0.0,99.999,0.0,0.001,32.355,20.221,11.548,33.983
urn:li:member:13165843,65.461,69.883,65.461,98.419,98.419,98.419,0.006,36.887,None,-0.8150149,-2.8330085,-14.191638,7.694,92.3,0.0,0.005,6.749,4.754,22.035,3.191
urn:li:member:189611467,81.458,86.991,81.458,0.431,0.431,0.431,92.503,93.711,None,4.3262596,-4.0821443,2.7116473,0.001,99.999,0.0,0.0,1.627,4.226,11.372,1.7
urn:li:member:58712007,71.999,71.999,71.674,2.805,2.805,2.805,0.051,36.164,None,1.9436318,3.5010507,-28.137312,0.001,99.984,0.0,0.015,2.278,1.126,28.862,1.404
urn:li:member:53691976,66.253,66.253,54.704,0.921,0.921,0.921,80.533,98.13,None,11.040623,-1.2186168,7.782903,0.0,100.0,0.0,0.0,10.773,4.835,1.936,23.37
urn:li:member:4586430,61.12,61.12,58.731,25.289,25.289,25.289,77.896,50.657,None,2.7197506,-3.2679257,2.4336178,90.805,9.193,0.0,0.002,49.374,2.889,1.789,8.555
urn:li:member:20966023,41.327,39.905,41.327,15.359,15.359,15.359,79.607,97.67,None,7.86051,4.5427613,-5.110927,0.959,95.569,0.0,3.472,2.649,96.206,1.613,1.528
urn:li:member:33243149,54.831,54.831,48.813,0.348,0.348,0.348,9.288,62.982,None,-3.3393042,-1.6550297,21.826677,98.13,1.474,0.0,0.396,14.322,2.402,3.657,15.314
urn:li:member:78044152,43.708,47.268,43.708,2.744,2.744,2.744,87.687,79.917,Normal,-1.6587576,9.113576,-6.870678,0.31,91.602,0.0,8.088,95.401,36.822,0.506,73.937
urn:li:member:8997158,80.138,81.078,80.138,0.037,0.037,0.037,13.657,31.03,None,8.429284,-11.12686,20.536816,96.578,3.36,0.0,0.063,3.668,4.565,9.193,6.168
urn:li:member:1564824,54.96,51.693,54.96,0.346,0.346,0.346,74.041,57.703,None,5.582716,-5.5599656,11.477946,0.056,99.71,0.0,0.235,10.451,2.766,2.242,49.951
urn:li:member:2686805,53.37,52.931,53.37,2.653,2.653,2.653,77.454,86.227,Normal,12.144327,-9.577817,8.004797,99.01,0.022,0.888,0.08,3.234,30.232,0.7,45.989
urn:li:member:2235314,72.293,76.41,72.293,0.357,0.357,0.357,90.053,95.617,Normal,6.5015416,1.727673,4.4742723,0.75,92.678,0.0,6.572,0.455,3.688,46.267,4.256
urn:li:member:252649383,66.753,66.753,69.794,95.674,95.674,95.674,0.006,97.009,None,3.6271548,-1.0271039,13.116599,10.629,88.873,0.195,0.303,7.747,3.76,30.259,5.314
urn:li:member:34562052,42.552,48.074,42.552,99.648,99.648,99.648,0.006,90.93,None,-0.16220248,2.8123982,-6.120465,25.76,1.595,72.281,0.364,53.904,18.082,0.344,69.172
urn:li:member:11594917,46.267,51.823,46.267,0.389,0.389,0.389,72.977,59.875,None,0.46356833,-6.118099,12.457525,89.475,10.104,0.414,0.008,4.512,2.651,1.645,30.2
urn:li:member:3276122,48.31,54.017,48.31,0.053,0.053,0.053,7.81,9.022,None,5.8367147,-1.027896,22.090687,24.837,0.185,74.799,0.179,1.599,2.362,1.432,15.843
urn:li:member:52271266,53.098,64.445,53.098,3.59,3.59,3.59,74.827,93.696,None,14.812182,-2.0983338,7.178567,99.882,0.0,0.109,0.009,1.652,15.282,11.004,2.584
urn:li:member:61777077,68.656,79.546,68.656,1.52,1.52,1.52,84.682,99.563,None,4.7657022,-6.3690886,8.022858,0.0,100.0,0.0,0.0,12.515,5.402,6.893,41.788
urn:li:member:72722322,34.658,39.004,34.658,3.311,3.311,3.311,91.553,99.322,None,-3.9464226,-6.008128,-2.9324162,0.0,100.0,0.0,0.0,22.201,0.749,3.676,15.526
urn:li:member:155848061,54.813,54.813,51.907,6.819,6.819,6.819,92.928,95.349,None,0.43209654,-5.260875,0.6146803,0.0,100.0,0.0,0.0,3.724,11.08,19.532,6.358
urn:li:member:97794706,49.164,52.258,49.164,0.423,0.423,0.423,92.551,6.584,None,-0.06726456,-4.171043,3.920728,100.0,0.0,0.0,0.0,4.976,7.829,16.992,1.766
urn:li:member:3138336,65.247,72.593,65.247,0.556,0.556,0.556,10.62,26.921,Normal,14.166698,4.2737575,-20.471554,89.879,10.077,0.0,0.044,44.095,7.515,2.671,9.357
urn:li:member:36153463,49.761,58.722,49.761,2.667,2.667,2.667,84.165,12.968,Normal,8.379675,3.8276944,-6.868745,100.0,0.0,0.0,0.0,24.903,3.385,0.223,99.37
urn:li:member:52305712,62.154,62.154,57.878,0.267,0.267,0.267,87.459,91.361,None,0.9856073,7.2223644,7.7293425,0.138,99.862,0.0,0.0,36.876,2.728,8.253,31.661
urn:li:member:2153730,46.983,48.93,46.983,0.232,0.232,0.232,70.258,92.512,None,-3.0883076,-12.317911,12.723494,0.001,99.998,0.0,0.001,6.933,3.89,5.668,2.964
urn:li:member:7863545,69.344,72.205,69.344,0.362,0.362,0.362,91.488,21.146,Normal,4.338732,1.042576,-3.9166377,100.0,0.0,0.0,0.0,1.649,4.751,27.381,2.385
urn:li:member:1840371,56.062,56.062,50.071,0.529,0.529,0.529,79.444,98.211,None,5.1792846,-11.889389,10.073386,0.0,100.0,0.0,0.0,0.922,2.034,56.043,5.934
urn:li:member:28398787,69.443,69.443,67.948,2.23,2.23,2.23,91.429,10.791,Normal,-1.4632621,-2.1042998,4.21185,99.999,0.001,0.0,0.0,4.581,4.805,15.987,12.009
urn:li:member:1253987,63.415,67.793,63.415,0.375,0.375,0.375,85.572,89.292,None,9.133174,-5.3928723,6.435107,0.001,99.992,0.0,0.008,4.479,4.865,2.04,43.88
urn:li:member:114403247,64.071,69.421,64.071,2.643,2.643,2.643,82.08,37.026,None,5.2093554,-4.8920455,8.737552,88.334,0.428,0.357,10.881,1.195,6.422,39.68,2.861
urn:li:member:7180614,37.56,33.911,37.56,1.246,1.246,1.246,91.142,9.54,None,2.6078594,-0.08505864,-4.5132565,0.232,99.766,0.0,0.002,2.023,61.526,0.771,11.107
urn:li:member:29645182,50.814,50.814,52.606,0.359,0.359,0.359,52.191,48.259,None,7.374771,-1.7760569,15.028635,99.985,0.015,0.0,0.0,47.683,4.654,12.365,15.28
urn:li:member:23703734,49.477,52.234,49.477,1.338,1.338,1.338,82.939,28.214,None,-7.6198006,3.4856815,8.014531,99.976,0.0,0.0,0.024,18.184,11.49,30.1,2.425
urn:li:member:816803,61.865,67.165,61.865,1.385,1.385,1.385,93.805,21.667,None,4.0385427,-1.0180608,0.32255992,100.0,0.0,0.0,0.0,2.637,7.362,25.866,0.485
urn:li:member:520825756,47.926,48.726,47.926,0.346,0.346,0.346,94.019,7.96,Normal,-3.987646,0.53733224,-0.4222662,58.009,41.85,0.0,0.141,4.277,3.65,17.879,1.756
urn:li:member:21104001,62.549,62.549,60.07,0.332,0.332,0.332,71.494,82.444,None,5.9384203,4.022646,-11.987677,24.885,74.494,0.0,0.621,1.106,4.373,27.704,2.249
urn:li:member:18964902,45.327,47.648,45.327,1.154,1.154,1.154,88.32,93.511,None,10.016545,-2.5605998,3.9557426,0.0,100.0,0.0,0.0,0.025,7.265,3.382,5.803
urn:li:member:19251053,71.349,71.349,59.107,0.033,0.033,0.033,7.671,75.538,None,1.5455147,-6.806328,22.333265,0.002,99.998,0.0,0.0,17.538,2.924,12.412,56.291
urn:li:member:18607473,65.956,65.405,65.956,0.206,0.206,0.206,87.629,51.424,None,8.490084,2.778666,-5.5225077,13.411,4.665,0.0,81.924,1.49,4.103,66.812,4.211
urn:li:member:27470717,34.021,40.5,34.021,97.705,97.705,97.705,0.006,44.249,None,2.7261992,-2.890739,-2.5358202,84.446,0.021,0.0,15.534,96.353,3.041,0.172,98.872
urn:li:member:211464554,63.471,61.374,63.471,0.26,0.26,0.26,64.508,90.881,None,6.852801,-6.440322,13.18727,1.587,98.413,0.0,0.0,0.966,3.982,7.859,1.133
urn:li:member:21822444,48.431,49.257,48.431,6.164,6.164,6.164,0.714,9.536,None,-1.677591,-11.845695,25.912107,100.0,0.0,0.0,0.0,1.258,2.719,8.23,14.521
urn:li:member:88107596,40.773,48.921,40.773,0.339,0.339,0.339,8.757,90.486,None,-3.1951737,0.9707981,21.965317,0.0,100.0,0.0,0.0,6.78,6.718,1.05,21.078
urn:li:member:87444005,49.001,63.492,49.001,0.861,0.861,0.861,64.043,99.448,None,4.6812587,-4.7781715,13.548182,0.0,100.0,0.0,0.0,31.05,15.373,3.857,49.662
urn:li:member:284267,66.085,70.177,66.085,7.684,7.684,7.684,89.035,92.683,None,6.555745,-2.8325229,2.680343,0.0,52.615,0.004,47.381,32.966,5.589,0.606,68.997
urn:li:member:194121817,65.038,71.475,65.038,0.344,0.344,0.344,93.047,11.695,None,7.1129556,2.2304506,0.50221616,100.0,0.0,0.0,0.0,3.604,4.152,46.947,6.232
urn:li:member:38888188,84.598,88.069,84.598,0.478,0.478,0.478,90.0,2.85,None,3.3397887,-4.122207,5.529985,99.906,0.092,0.0,0.002,3.605,4.28,11.242,1.34
urn:li:member:63064895,64.304,64.304,59.987,0.849,0.849,0.849,71.34,15.525,None,8.193626,24.26109,-11.442401,98.678,0.039,0.0,1.283,0.416,4.29,78.648,1.45
urn:li:member:808784,51.541,57.283,51.541,2.889,2.889,2.889,89.378,50.043,None,-11.667159,9.533274,-1.0350324,8.907,89.237,0.025,1.831,6.225,7.875,1.247,15.386
urn:li:member:8292764,71.056,71.056,78.089,0.591,0.591,0.591,91.906,84.896,Normal,9.345364,-2.9037025,0.68153507,0.0,100.0,0.0,0.0,99.088,29.47,0.082,83.669
urn:li:member:44727129,78.559,82.849,78.559,0.76,0.76,0.76,90.189,99.44,None,9.267707,2.8985796,2.8303304,0.0,99.931,0.069,0.0,34.463,4.895,1.449,8.133
urn:li:member:409624345,52.866,58.485,52.866,89.137,89.137,89.137,0.006,12.758,None,5.6812377,4.6082926,-3.132905,100.0,0.0,0.0,0.0,4.024,31.609,3.228,6.074
urn:li:member:41242412,39.525,46.351,39.525,0.957,0.957,0.957,89.855,98.624,None,5.614114,-7.017946,4.79611,0.0,100.0,0.0,0.0,92.692,1.306,2.433,99.962
urn:li:member:163379519,63.593,63.593,63.357,29.128,29.128,29.128,23.653,91.852,None,7.1382103,-6.690729,14.834784,0.0,100.0,0.0,0.0,4.441,5.68,30.084,4.529
urn:li:member:84765135,67.499,80.928,67.499,1.187,1.187,1.187,92.86,97.604,None,4.246495,-6.8905826,1.9499019,0.0,100.0,0.0,0.0,0.985,8.016,4.153,2.33
urn:li:member:47679875,64.515,65.57,64.515,2.164,2.164,2.164,90.357,57.828,None,1.9443448,-12.961035,-5.100991,1.601,98.182,0.0,0.217,1.075,1.611,7.906,6.446
urn:li:member:36033916,48.609,48.609,49.559,1.973,1.973,1.973,82.362,94.64,None,10.93921,-9.226446,-6.799369,0.0,100.0,0.0,0.0,70.109,4.79,1.937,14.492
urn:li:member:1878519,58.719,59.201,58.719,14.649,14.649,14.649,0.006,14.901,Normal,-0.43619895,1.1578348,69.97804,7.266,48.394,0.0,44.34,18.192,29.05,1.545,10.155
urn:li:member:29426192,70.468,79.07,70.468,1.061,1.061,1.061,88.256,92.988,None,6.808648,-12.4882,5.536726,38.09,61.909,0.0,0.0,0.674,1.749,0.32,16.311
urn:li:member:324682,37.921,37.921,31.906,0.243,0.243,0.243,91.645,98.108,None,7.586634,16.006584,2.3502705,0.0,100.0,0.0,0.0,0.599,2.653,9.291,24.029
urn:li:member:197779,46.152,52.165,46.152,0.382,0.382,0.382,55.592,95.452,None,-1.3244069,-10.790171,15.293674,0.0,99.293,0.0,0.707,0.485,1.209,2.189,94.721
urn:li:member:27057222,45.137,43.747,45.137,3.014,3.014,3.014,61.67,1.087,Normal,-7.1726437,9.51101,13.227587,100.0,0.0,0.0,0.0,3.207,6.874,2.857,0.386
urn:li:member:72886811,56.476,55.84,56.476,0.369,0.369,0.369,91.545,4.597,None,-3.2256598,-6.4201684,4.2166977,99.712,0.288,0.0,0.0,8.173,2.38,1.009,4.574
urn:li:member:191934261,43.114,43.146,43.114,97.692,97.692,97.692,0.006,46.263,Normal,3.6978583,8.496902,-7.236303,60.41,35.609,0.0,3.981,1.466,62.013,1.824,0.383
urn:li:member:34738589,45.677,44.234,45.677,33.948,33.948,33.948,1.167,16.013,None,-9.846131,3.797749,23.485342,99.999,0.0,0.0,0.0,4.894,14.251,30.938,2.719
urn:li:member:71966240,61.322,61.322,63.727,0.523,0.523,0.523,84.964,97.024,None,9.045071,4.2787423,6.755484,1.22,98.78,0.0,0.0,1.289,9.626,25.074,4.684
urn:li:member:67300085,38.123,37.947,38.123,0.532,0.532,0.532,93.52,15.925,None,-4.210828,-0.5319791,-1.1785849,100.0,0.0,0.0,0.0,25.584,4.744,0.383,79.382
urn:li:member:137986485,61.292,61.292,60.521,2.397,2.397,2.397,70.277,93.674,None,7.1795225,3.2097602,-11.658441,0.141,96.282,0.0,3.577,1.081,2.101,81.874,2.68
urn:li:member:11144570,64.663,64.663,68.332,0.066,0.066,0.066,52.605,75.551,Normal,4.2476273,-6.8199706,15.443271,0.0,100.0,0.0,0.0,2.48,19.366,12.824,16.255
urn:li:member:4151005,72.986,72.986,70.006,7.519,7.519,7.519,0.163,62.598,None,-1.7105492,4.190766,27.360664,100.0,0.0,0.0,0.0,5.425,4.083,6.302,24.963
urn:li:member:127440870,67.3,67.3,62.674,1.999,1.999,1.999,61.111,89.168,None,6.1837406,-1.8680658,13.64691,96.602,1.553,0.811,1.033,2.968,10.109,47.881,4.207
urn:li:member:27513820,60.339,63.009,60.339,0.581,0.581,0.581,52.525,42.466,Normal,12.100837,-2.4967978,-13.924928,0.001,99.996,0.0,0.004,2.784,4.937,14.757,3.932
urn:li:member:15680146,60.611,59.357,60.611,0.422,0.422,0.422,19.896,2.455,None,-4.1575384,13.136122,-19.779913,99.694,0.003,0.0,0.303,35.176,21.537,1.721,2.273
urn:li:member:493906799,67.036,67.036,63.993,0.274,0.274,0.274,91.501,6.705,None,5.679732,10.376582,3.4232738,100.0,0.0,0.0,0.0,19.481,4.665,17.829,8.954
urn:li:member:16113679,57.796,58.18,57.796,7.821,7.821,7.821,91.512,89.216,None,3.3786337,-8.923805,-1.1920319,0.0,100.0,0.0,0.0,0.26,4.619,24.838,0.817
urn:li:member:79827793,66.916,64.925,66.916,0.829,0.829,0.829,88.395,97.619,Normal,2.4001548,-9.840884,6.781534,0.0,99.999,0.0,0.001,8.048,18.654,12.469,19.718
urn:li:member:34374522,53.9,63.207,53.9,0.38,0.38,0.38,90.012,9.561,None,4.1177225,-3.579557,5.3289094,100.0,0.0,0.0,0.0,60.35,94.726,0.503,38.245
urn:li:member:5159974,49.366,64.404,49.366,0.371,0.371,0.371,73.961,98.22,None,5.089528,3.5786312,11.586535,4.224,95.76,0.0,0.016,76.111,33.154,0.114,52.379
urn:li:member:50370704,59.998,56.369,59.998,0.408,0.408,0.408,40.283,4.172,Normal,-3.4680147,13.954745,17.097937,99.993,0.007,0.0,0.0,1.256,9.627,4.555,1.861
urn:li:member:34040726,54.584,59.876,54.584,1.458,1.458,1.458,94.319,89.639,None,-1.3290002,-5.129023,-0.3919726,0.002,99.998,0.0,0.0,18.866,69.261,3.39,80.09
urn:li:member:11653648,53.14,60.898,53.14,0.25,0.25,0.25,38.486,21.359,Normal,-5.522224,2.0428848,17.133768,99.962,0.03,0.0,0.008,1.248,2.802,32.774,4.832
urn:li:member:35066012,57.113,58.517,57.113,1.73,1.73,1.73,87.861,82.656,None,-4.9095764,6.788231,6.2426996,84.501,15.498,0.0,0.001,1.06,5.145,6.248,6.47
urn:li:member:46808628,76.587,76.587,72.994,1.453,1.453,1.453,75.062,95.359,None,19.073986,-2.134602,3.4438105,0.0,100.0,0.0,0.0,0.963,4.823,65.153,2.118
urn:li:member:12136058,31.319,38.625,31.319,0.421,0.421,0.421,83.216,67.104,None,-2.1943185,-6.7469907,9.385061,100.0,0.0,0.0,0.0,0.46,1.965,0.536,40.458
urn:li:member:48506769,71.675,74.328,71.675,0.362,0.362,0.362,84.51,18.792,Normal,11.140219,-0.9567272,6.0602717,99.896,0.004,0.0,0.101,4.211,0.868,38.183,2.753
urn:li:member:101595254,78.185,78.185,77.14,0.205,0.205,0.205,88.73,95.476,None,6.3304396,13.309349,5.6211686,0.255,99.745,0.0,0.0,9.293,7.468,22.817,9.117
urn:li:member:298290468,71.887,71.973,71.887,0.998,0.998,0.998,80.861,10.473,None,10.374396,-6.3824472,-7.923475,100.0,0.0,0.0,0.0,97.843,56.662,1.876,63.039
urn:li:member:29666733,70.148,70.666,70.148,0.922,0.922,0.922,92.507,95.314,None,-2.5375714,1.9475574,3.1546807,0.606,99.394,0.0,0.0,1.129,8.794,32.642,2.128
urn:li:member:61630258,69.973,70.11,69.973,0.36,0.36,0.36,73.887,89.307,None,8.531697,-7.7829123,10.831061,100.0,0.0,0.0,0.0,3.71,6.375,14.74,1.552
urn:li:member:59786348,57.165,62.634,57.165,12.94,12.94,12.94,57.696,71.399,None,6.3093486,5.427664,-12.389216,0.0,0.0,0.0,100.0,1.924,4.415,7.641,3.953
urn:li:member:7804775,41.152,48.7,41.152,0.361,0.361,0.361,66.485,22.959,None,-0.17443535,-7.068614,13.725843,100.0,0.0,0.0,0.0,80.447,99.995,0.533,94.503
urn:li:member:15319987,68.122,70.925,68.122,0.458,0.458,0.458,91.652,62.989,None,9.680353,0.07194345,-0.8633094,64.734,0.0,35.002,0.264,64.292,9.485,0.528,16.909
urn:li:member:7356902,51.162,56.026,51.162,1.181,1.181,1.181,93.963,8.327,Normal,-2.2070107,-0.24204232,-0.91736525,99.998,0.002,0.0,0.0,40.924,0.992,1.084,92.029
urn:li:member:43095779,48.745,48.745,41.647,1.499,1.499,1.499,29.598,94.904,None,17.40549,6.736466,-15.746284,0.002,99.998,0.0,0.0,82.375,91.429,1.212,73.172
urn:li:member:445829,65.383,71.027,65.383,0.358,0.358,0.358,3.926,91.59,None,2.5690603,-3.6176548,23.566566,0.0,99.998,0.0,0.002,8.616,10.578,2.595,15.4
urn:li:member:34570829,58.367,68.313,58.367,0.641,0.641,0.641,85.328,96.429,None,10.165903,-9.691421,6.030415,0.0,100.0,0.0,0.0,2.251,2.264,5.835,2.572
urn:li:member:13884277,65.039,68.313,65.039,0.488,0.488,0.488,92.965,1.407,None,2.5908017,-2.5399199,-2.6926644,100.0,0.0,0.0,0.0,0.916,3.123,38.33,1.078
urn:li:member:76908341,58.551,58.551,59.012,0.373,0.373,0.373,79.472,66.357,None,2.7654667,2.9017048,10.542696,0.0,100.0,0.0,0.0,2.172,1.419,83.348,12.559
urn:li:member:65059312,75.095,83.579,75.095,1.081,1.081,1.081,0.706,44.693,None,-6.9208946,-8.974534,25.924337,100.0,0.0,0.0,0.0,48.203,8.929,1.745,54.57
urn:li:member:166894225,53.797,57.073,53.797,2.611,2.611,2.611,85.951,96.846,Normal,-1.8048989,-7.548872,7.8070965,1.684,80.7,0.001,17.614,1.807,1.366,38.001,4.778
urn:li:member:2797854,76.365,82.118,76.365,1.934,1.934,1.934,38.786,58.481,None,2.7323983,-4.9945555,17.206192,0.0,100.0,0.0,0.0,0.998,9.05,15.045,6.611
urn:li:member:264364742,61.173,59.146,61.173,3.486,3.486,3.486,88.657,98.328,None,3.206307,-18.685383,5.688955,0.654,99.346,0.0,0.0,3.186,6.214,5.726,4.31
urn:li:member:84249966,56.829,59.738,56.829,0.336,0.336,0.336,88.352,97.951,None,4.8995056,-2.381123,6.3038955,0.018,99.982,0.0,0.0,14.315,5.234,31.341,1.06
urn:li:member:174451557,47.048,40.302,47.048,72.503,72.503,72.503,0.006,41.128,None,-1.384837,-3.616981,-4.8563094,0.0,100.0,0.0,0.0,10.274,14.059,16.887,1.693
urn:li:member:2252619,40.226,40.226,44.135,27.388,27.388,27.388,38.463,65.943,None,-4.249664,-13.293522,12.693408,99.339,0.661,0.0,0.0,4.306,13.206,5.925,13.781
urn:li:member:148267732,65.614,73.211,65.614,1.138,1.138,1.138,89.175,75.326,None,7.7352643,-3.123427,4.441238,100.0,0.0,0.0,0.0,2.184,5.817,9.804,3.311
urn:li:member:127120251,57.93,59.561,57.93,0.986,0.986,0.986,92.554,24.587,None,2.9632614,-2.6275375,-2.9336216,99.996,0.004,0.0,0.0,1.947,2.039,5.727,13.955
urn:li:member:12069366,43.998,43.998,50.438,99.999,99.999,99.999,0.006,87.615,None,3.0909598,4.549812,24.70595,71.956,21.397,0.0,6.646,25.036,49.731,8.414,8.34
urn:li:member:7439848,73.892,76.958,73.892,1.649,1.649,1.649,90.507,97.513,Normal,3.626368,-2.3112378,4.6772127,94.85,5.15,0.0,0.0,7.184,3.254,4.387,25.145
urn:li:member:6084974,54.466,54.466,51.562,91.249,91.249,91.249,0.006,9.358,None,-9.379098,10.666822,-34.691475,0.235,99.765,0.0,0.0,7.813,9.517,5.013,46.151
urn:li:member:2584649,47.3,53.232,47.3,0.581,0.581,0.581,92.354,16.756,None,7.748409,-6.5058017,-1.1323463,80.711,1.564,0.0,17.726,32.252,1.259,0.231,99.952
urn:li:member:187229426,76.385,80.585,76.385,0.263,0.263,0.263,88.497,47.336,None,7.1138496,-2.0737252,5.478384,41.988,13.648,0.0,44.365,1.365,6.643,5.005,0.931
urn:li:member:4194482,36.19,49.649,36.19,0.306,0.306,0.306,76.513,36.741,None,1.8182518,5.319633,11.496714,0.006,99.993,0.0,0.001,10.365,33.497,0.335,14.001
urn:li:member:182812488,60.947,60.227,60.947,0.665,0.665,0.665,0.006,1.527,None,-1.4292427,-48.757286,-31.092892,0.0,0.002,0.0,99.998,1.641,3.78,4.564,1.796
urn:li:member:5329385,31.268,45.025,31.268,0.025,0.025,0.025,63.869,44.964,None,-16.844734,-3.0362961,9.783719,99.736,0.025,0.093,0.145,24.904,1.815,3.976,14.187
urn:li:member:7228879,64.891,69.356,64.891,1.613,1.613,1.613,68.411,68.166,None,-0.28517917,-16.980867,13.198532,0.356,99.643,0.0,0.001,13.484,6.304,4.282,45.729
urn:li:member:26373207,56.097,56.482,56.097,0.378,0.378,0.378,92.345,25.088,Normal,6.368126,-2.8542447,2.0252125,99.971,0.029,0.0,0.0,6.596,2.366,7.862,10.491
urn:li:member:292722155,50.705,50.272,50.705,0.708,0.708,0.708,94.131,10.341,Normal,-1.5417624,2.7184463,1.0559148,100.0,0.0,0.0,0.0,2.329,4.609,9.664,0.585
urn:li:member:73254247,50.648,52.646,50.648,0.118,0.118,0.118,41.02,93.16,None,1.704903,-1.7443769,17.18,0.0,100.0,0.0,0.0,2.581,2.103,0.56,32.461
urn:li:member:148798783,62.802,62.802,69.052,1.16,1.16,1.16,9.147,45.856,None,8.744758,14.941834,-21.464808,99.991,0.009,0.0,0.0,34.686,24.952,2.019,4.828
urn:li:member:62178712,54.354,51.984,54.354,1.261,1.261,1.261,84.979,26.5,None,-12.985722,-7.715696,4.376288,98.313,1.687,0.0,0.0,5.436,2.752,31.287,12.498
urn:li:member:203982955,79.38,79.38,77.441,0.459,0.459,0.459,1.425,2.395,None,5.9438534,-0.7252894,25.050526,98.268,0.002,0.0,1.73,26.168,23.623,1.91,10.906
urn:li:member:80377655,63.246,63.173,63.246,94.743,94.743,94.743,0.006,3.071,Normal,-4.2883344,2.597436,8.170686,99.998,0.002,0.0,0.0,73.758,16.911,2.314,20.8
urn:li:member:12891865,78.87,83.91,78.87,0.354,0.354,0.354,93.492,99.454,None,6.1188116,-1.6431447,-0.2977621,0.0,100.0,0.0,0.0,25.126,2.497,4.05,28.284
urn:li:member:91558767,53.301,53.301,52.78,0.231,0.231,0.231,91.535,95.523,None,6.9657497,2.3266594,-2.8137212,0.0,100.0,0.0,0.0,8.426,15.849,0.453,3.672
urn:li:member:7454121,47.679,47.679,42.676,0.796,0.796,0.796,83.787,97.904,None,7.6952143,12.794106,-7.7492175,0.0,100.0,0.0,0.0,67.364,99.153,0.313,41.935
urn:li:member:5741942,78.484,80.046,78.484,1.776,1.776,1.776,90.918,26.525,Normal,4.6368027,-3.6006753,3.9187002,100.0,0.0,0.0,0.0,27.245,1.377,1.47,5.452
urn:li:member:6943249,54.634,54.581,54.634,0.196,0.196,0.196,42.302,98.017,None,10.257844,-1.3711715,15.920524,0.0,100.0,0.0,0.0,1.016,11.314,3.676,1.063
urn:li:member:2019,61.363,61.017,61.363,0.242,0.242,0.242,0.006,49.582,Normal,13.070525,11.310069,-32.03897,0.002,99.994,0.0,0.004,13.194,12.849,0.799,52.361
urn:li:member:3885796,47.124,50.437,47.124,59.081,59.081,59.081,0.006,95.211,None,7.133604,8.97787,-4.8406496,0.001,99.999,0.0,0.0,7.343,89.979,0.714,1.487
urn:li:member:16777801,72.611,69.261,72.611,0.721,0.721,0.721,92.012,13.602,None,4.066184,-4.5517893,-3.3120072,99.976,0.024,0.0,0.0,98.241,4.033,0.268,79.553
urn:li:member:117025237,64.414,69.471,64.414,0.486,0.486,0.486,53.671,91.499,None,1.100077,-8.124939,15.56539,89.934,10.059,0.0,0.006,1.296,4.075,4.66,3.261
urn:li:member:227775,82.68,82.68,80.995,0.36,0.36,0.36,89.795,92.213,None,9.414852,2.870886,-3.280519,35.795,64.183,0.0,0.022,3.49,3.755,65.874,10.392
urn:li:member:190245078,63.521,63.521,62.744,1.161,1.161,1.161,79.338,78.716,None,10.71843,9.979485,-8.315053,99.644,0.005,0.0,0.35,94.621,11.58,3.024,45.891
urn:li:member:361300071,81.36,89.384,81.36,0.855,0.855,0.855,89.968,23.701,None,2.8446193,4.893316,-5.5779257,100.0,0.0,0.0,0.0,1.903,4.2,22.461,5.147
urn:li:member:59118842,68.393,71.574,68.393,12.503,12.503,12.503,52.814,3.107,Normal,-2.393263,9.434142,-13.894747,0.537,0.0,0.004,99.459,1.769,4.081,18.708,16.534
urn:li:member:19113864,62.361,63.636,62.361,20.625,20.625,20.625,9.225,1.728,None,8.483032,3.680126,-19.943714,36.091,63.904,0.0,0.005,1.006,7.809,6.059,0.73
urn:li:member:18099067,55.434,54.411,55.434,0.26,0.26,0.26,90.758,69.459,Normal,3.4741302,1.0331713,-4.924548,0.003,99.568,0.0,0.429,3.71,2.535,14.262,7.677
urn:li:member:47442300,56.098,60.629,56.098,3.046,3.046,3.046,88.368,97.323,None,5.3583584,7.7023616,-5.3878984,0.0,97.608,0.0,2.392,6.791,1.497,2.572,22.72
urn:li:member:109652739,67.07,67.75,67.07,0.619,0.619,0.619,90.914,19.382,None,6.382571,-6.0134926,3.6272528,39.503,0.033,0.0,60.464,3.904,3.882,12.071,5.571
urn:li:member:6793206,58.959,68.377,58.959,3.956,3.956,3.956,1.636,10.24,Normal,-7.4320016,-2.098804,-24.698017,99.98,0.001,0.0,0.019,64.429,83.398,0.6,6.066
